City,State,ID,Population of City,Count
Navajo Mountain,UT,44,521,1
Neola,UT,44,419,1
Nephi,UT,44,5463,1
Newcastle,UT,44,299,1
New Harmony,UT,44,192,1
Newton,UT,44,831,1
Nibley,UT,44,6060,1
North Logan,UT,44,9380,1
North Ogden,UT,44,18006,1
North Salt Lake,UT,44,18046,1
Oak City,UT,44,662,1
Oakley,UT,44,1412,1
Oasis,UT,44,0,1
Ogden,UT,44,84273,1
Oljato-Monument Valley,UT,44,1151,1
Ophir,UT,44,18,1
Orangeville,UT,44,1597,1
Orderville,UT,44,782,1
Orem,UT,44,91697,1
Palmyra,UT,44,387,1
Panguitch,UT,44,1789,1
Paradise,UT,44,1134,1
Paragonah,UT,44,543,1
Park City,UT,44,7963,1
Parowan,UT,44,2858,1
Payson,UT,44,19313,1
Peoa,UT,44,130,1
Perry,UT,44,4566,1
Peter,UT,44,431,1
Pine Valley,UT,44,150,1
Plain City,UT,44,6028,1
Pleasant Grove,UT,44,35771,1
Pleasant View,UT,44,8647,1
Plymouth,UT,44,362,1
Portage,UT,44,287,1
Price,UT,44,8505,1
Providence,UT,44,7043,1
Provo,UT,44,115345,1
Randlett,UT,44,184,1
Randolph,UT,44,535,1
Redmond,UT,44,710,1
Richfield,UT,44,7570,1
Richmond,UT,44,2526,1
Riverdale,UT,44,8610,1
River Heights,UT,44,1973,1
Riverside,UT,44,829,1
Riverton,UT,44,40912,1
Rockville,UT,44,395,1
Rocky Ridge,UT,44,1168,1
Roosevelt,UT,44,6555,1
Roy,UT,44,37670,1
Rush Valley,UT,44,564,1
St. George,UT,44,76915,1
Salem,UT,44,7015,1
Salina,UT,44,2503,1
Salt Lake City,UT,44,190679,1
Samak,UT,44,146,1
Sandy,UT,44,91533,1
Santa Clara,UT,44,6550,1
Santaquin,UT,44,10054,1
Saratoga Springs,UT,44,22532,1
Scipio,UT,44,408,1
Scofield,UT,44,34,1
Sigurd,UT,44,561,1
Silver Summit,UT,44,3768,1
Smithfield,UT,44,10413,1
Snowville,UT,44,117,1
Snyderville,UT,44,6252,1
South Jordan,UT,44,59662,1
South Ogden,UT,44,16805,1
South Salt Lake,UT,44,24501,1
South Weber,UT,44,6568,1
South Willard,UT,44,1992,1
Spanish Fork,UT,44,36916,1
Spanish Valley,UT,44,276,1
Spring City,UT,44,916,1
Springdale,UT,44,444,1
Spring Glen,UT,44,1217,1
Spring Lake,UT,44,383,1
Springville,UT,44,31178,1
Stansbury Park,UT,44,8752,1
Sterling,UT,44,226,1
Stockton,UT,44,721,1
Summit,UT,44,142,1
Summit Park,UT,44,8025,1
Sunset,UT,44,5163,1
Sutherland,UT,44,296,1
Syracuse,UT,44,25977,1
Tabiona,UT,44,128,1
Taylorsville,UT,44,60383,1
Teasdale,UT,44,132,1
Thatcher,UT,44,665,1
Thompson Springs,UT,44,85,1
Timber Lakes,UT,44,410,1
Tooele,UT,44,32454,1
Toquerville,UT,44,1838,1
Torrey,UT,44,222,1
Tremonton,UT,44,7999,1
Trenton,UT,44,473,1
Tropic,UT,44,655,1
Tselakai Dezza,UT,44,155,1
Uintah,UT,44,1427,1
Vernal,UT,44,10321,1
Vernon,UT,44,266,1
Veyo,UT,44,492,1
Vineyard,UT,44,901,1
Virgin,UT,44,503,1
Wales,UT,44,273,1
Wallsburg,UT,44,368,1
Wanship,UT,44,497,1
Washington,UT,44,22080,1
Washington Terrace,UT,44,9119,1
Wellington,UT,44,1694,1
Wellsville,UT,44,3593,1
Wendover,UT,44,1273,1
West Bountiful,UT,44,5394,1
West Haven,UT,44,11323,1
West Jordan,UT,44,109549,1
West Mountain,UT,44,950,1
West Point,UT,44,9932,1
West Valley City,UT,44,133660,1
West Wood,UT,44,738,1
White City,UT,44,5497,1
White Mesa,UT,44,276,1
Whiterocks,UT,44,108,1
Willard,UT,44,1737,1
Wolf Creek,UT,44,800,1
Woodland,UT,44,163,1
Woodland Hills,UT,44,1389,1
Woodruff,UT,44,294,1
Woods Cross,UT,44,10686,1
Alpine,UT,44,9986,1
Alta,UT,44,391,1
Altamont,UT,44,211,1
Alton,UT,44,128,1
Amalga,UT,44,568,1
American Fork,UT,44,27799,1
Aneth,UT,44,446,1
Annabella,UT,44,862,1
Antimony,UT,44,118,1
Apple Valley,UT,44,996,1
Aurora,UT,44,938,1
Avon,UT,44,293,1
Ballard,UT,44,812,1
Bear River City,UT,44,843,1
Beaver,UT,44,3051,1
Benjamin,UT,44,1545,1
Benson,UT,44,1190,1
Beryl Junction,UT,44,0,1
Bicknell,UT,44,352,1
Big Water,UT,44,555,1
Blanding,UT,44,3564,1
Bluebell,UT,44,149,1
Bluff,UT,44,358,1
Bluffdale,UT,44,9008,1
Bonanza,UT,44,0,1
Boulder,UT,44,130,1
Bountiful,UT,44,43221,1
Brian Head,UT,44,60,1
Brigham City,UT,44,18397,1
Bryce Canyon City,UT,44,158,1
Cache,UT,44,0,1
Cannonville,UT,44,231,1
Carbonville,UT,44,1558,1
Castle Dale,UT,44,1758,1
Castle Valley,UT,44,310,1
Cedar City,UT,44,29429,1
Cedar Fort,UT,44,423,1
Cedar Hills,UT,44,10165,1
Centerfield,UT,44,1134,1
Centerville,UT,44,16387,1
Central,UT,44,742,1
Central Valley,UT,44,627,1
Charleston,UT,44,614,1
Circleville,UT,44,635,1
Clarkston,UT,44,633,1
Clawson,UT,44,171,1
Clear Creek,UT,44,0,1
Clearfield,UT,44,30299,1
Cleveland,UT,44,557,1
Clinton,UT,44,21036,1
Coalville,UT,44,1502,1
Copperton,UT,44,648,1
Corinne,UT,44,865,1
Cornish,UT,44,359,1
Cottonwood Heights,UT,44,34234,1
Cove,UT,44,406,1
Dammeron Valley,UT,44,484,1
Daniel,UT,44,1072,1
Delta,UT,44,3466,1
Abingdon,VA,45,8143,1
Accomac,VA,45,468,1
Adwolf,VA,45,1418,1
Alberta,VA,45,296,1
Alexandria,VA,45,149315,1
Allisonia,VA,45,140,1
Altavista,VA,45,3464,1
Amelia Court House,VA,45,483,1
Amherst,VA,45,2323,1
Annandale,VA,45,42893,1
Appalachia,VA,45,1871,1
Apple Mountain Lake,VA,45,1459,1
Appomattox,VA,45,2124,1
Aquia Harbour,VA,45,6975,1
Arcola,VA,45,229,1
Arlington,VA,45,223945,1
Arrington,VA,45,767,1
Ashburn,VA,45,48954,1
Ashland,VA,45,7298,1
Atkins,VA,45,1009,1
Atlantic,VA,45,1111,1
Augusta Springs,VA,45,339,1
Bailey's Crossroads,VA,45,26075,1
Baskerville,VA,45,47,1
Bassett,VA,45,1113,1
Basye,VA,45,685,1
Bayside,VA,45,85,1
Bealeton,VA,45,4666,1
Bedford,VA,45,6522,1
Belle Haven,VA,45,441,1
Belle Haven,VA,45,6721,1
Bellwood,VA,45,5772,1
Belmont,VA,45,6360,1
Belmont Estates,VA,45,1388,1
Belspring,VA,45,201,1
Belview,VA,45,1236,1
Benns Church,VA,45,585,1
Bensley,VA,45,6228,1
Berryville,VA,45,4267,1
Bethel Manor,VA,45,3996,1
Big Island,VA,45,261,1
Big Stone Gap,VA,45,5508,1
Blacksburg,VA,45,43530,1
Blackstone,VA,45,3553,1
Blairs,VA,45,834,1
Bland,VA,45,588,1
Bloxom,VA,45,414,1
Bluefield,VA,45,5350,1
Blue Ridge,VA,45,2640,1
Blue Ridge Shores,VA,45,791,1
Bobtown,VA,45,444,1
Bon Air,VA,45,17128,1
Boones Mill,VA,45,158,1
Boston,VA,45,336,1
Boswell's Corner,VA,45,1399,1
Bowling Green,VA,45,1266,1
Boyce,VA,45,775,1
Boydton,VA,45,350,1
Boykins,VA,45,762,1
Bracey,VA,45,1357,1
Brambleton,VA,45,15537,1
Branchville,VA,45,145,1
Brandermill,VA,45,13721,1
Bridgewater,VA,45,5844,1
Brightwood,VA,45,1703,1
Bristol,VA,45,17524,1
Broadlands,VA,45,13436,1
Broadway,VA,45,3765,1
Brodnax,VA,45,278,1
Brookneal,VA,45,1184,1
Buchanan,VA,45,1098,1
Buckhall,VA,45,17066,1
Buckingham Courthouse,VA,45,209,1
Buena Vista,VA,45,6666,1
Bull Run,VA,45,14781,1
Bull Run Mountain Estates,VA,45,1380,1
Burke,VA,45,42205,1
Burke Centre,VA,45,17982,1
Burkeville,VA,45,400,1
Callaghan,VA,45,183,1
Calverton,VA,45,196,1
Camptown,VA,45,609,1
Cana,VA,45,1310,1
Cape Charles,VA,45,912,1
Capron,VA,45,89,1
Captains Cove,VA,45,1082,1
Carrollton,VA,45,5383,1
Carrsville,VA,45,269,1
Cascades,VA,45,12194,1
Castlewood,VA,45,1875,1
Catlett,VA,45,297,1
Cats Bridge,VA,45,262,1
Cave Spring,VA,45,25554,1
Cedar Bluff,VA,45,1148,1
Central Garage,VA,45,1156,1
Centreville,VA,45,73660,1
Chamberlayne,VA,45,6190,1
Chantilly,VA,45,23864,1
Charles City,VA,45,213,1
Charlotte Court House,VA,45,736,1
Charlottesville,VA,45,45084,1
Chase City,VA,45,2312,1
Chase Crossing,VA,45,539,1
Chatham,VA,45,1059,1
Chatmoss,VA,45,1475,1
Cheriton,VA,45,462,1
Cherry Hill,VA,45,18089,1
Chesapeake,VA,45,230601,1
Chester,VA,45,21927,1
Chester Gap,VA,45,800,1
Chilhowie,VA,45,1839,1
Chincoteague,VA,45,2930,1
Christiansburg,VA,45,21623,1
Churchville,VA,45,68,1
Claremont,VA,45,281,1
Clarksville,VA,45,1213,1
Claypool Hill,VA,45,1625,1
Cleveland,VA,45,198,1
Clifton,VA,45,257,1
Clifton Forge,VA,45,3839,1
Clinchco,VA,45,336,1
Clinchport,VA,45,74,1
Clintwood,VA,45,1423,1
Clover,VA,45,450,1
Cloverdale,VA,45,3415,1
Cluster Springs,VA,45,903,1
Coeburn,VA,45,2377,1
Collinsville,VA,45,7507,1
Colonial Beach,VA,45,3556,1
Colonial Heights,VA,45,17515,1
Columbia,VA,45,62,1
Concord,VA,45,1543,1
Countryside,VA,45,10301,1
County Center,VA,45,2513,1
Courtland,VA,45,2065,1
Covington,VA,45,5736,1
Craigsville,VA,45,1164,1
Crewe,VA,45,2746,1
Crimora,VA,45,1913,1
Crosspointe,VA,45,6197,1
Crozet,VA,45,6601,1
Culpeper,VA,45,17167,1
Cumberland,VA,45,216,1
Dahlgren,VA,45,3049,1
Dahlgren Center,VA,45,573,1
Dale City,VA,45,72130,1
Daleville,VA,45,2872,1
Damascus,VA,45,759,1
Dante,VA,45,632,1
Danville,VA,45,42450,1
Dayton,VA,45,1654,1
Deep Creek,VA,45,55,1
Deerfield,VA,45,101,1
Deltaville,VA,45,1032,1
Dendron,VA,45,328,1
Dillwyn,VA,45,486,1
Dooms,VA,45,1247,1
Drakes Branch,VA,45,698,1
Dranesville,VA,45,11895,1
Draper,VA,45,291,1
Dryden,VA,45,1268,1
Dublin,VA,45,2665,1
Duffield,VA,45,115,1
Dulles Town Center,VA,45,4971,1
Dumbarton,VA,45,8701,1
Dumfries,VA,45,5158,1
Dungannon,VA,45,443,1
Dunn Loring,VA,45,9393,1
East Highland Park,VA,45,14733,1
East Lexington,VA,45,1171,1
Eastville,VA,45,175,1
Ebony,VA,45,109,1
Edinburg,VA,45,1279,1
Elkton,VA,45,2779,1
Elliston,VA,45,1210,1
Emory,VA,45,1189,1
Emporia,VA,45,5672,1
Enon,VA,45,3973,1
Esmont,VA,45,521,1
Ettrick,VA,45,5696,1
Ewing,VA,45,280,1
Exmore,VA,45,1510,1
Fairfax,VA,45,23402,1
Fairfax Station,VA,45,11290,1
Fair Lakes,VA,45,7721,1
Fairlawn,VA,45,2402,1
Fair Oaks,VA,45,33268,1
Fairview,VA,45,141,1
Fairview Beach,VA,45,413,1
Falls Church,VA,45,13308,1
Falmouth,VA,45,4630,1
Fancy Gap,VA,45,190,1
Farmville,VA,45,8355,1
Ferrum,VA,45,1996,1
Fieldale,VA,45,770,1
Fincastle,VA,45,374,1
Fishersville,VA,45,7911,1
Flint Hill,VA,45,171,1
Floris,VA,45,8357,1
Floyd,VA,45,558,1
Forest,VA,45,10292,1
Fort Belvoir,VA,45,8209,1
Fort Chiswell,VA,45,1024,1
Fort Hunt,VA,45,17273,1
Fort Lee,VA,45,4747,1
Franconia,VA,45,19698,1
Franklin,VA,45,8457,1
Franklin Farm,VA,45,19776,1
Fredericksburg,VA,45,27395,1
Free Union,VA,45,358,1
Fries,VA,45,513,1
Front Royal,VA,45,14846,1
Gainesville,VA,45,12950,1
Galax,VA,45,6876,1
Gargatha,VA,45,519,1
Gasburg,VA,45,504,1
Gate City,VA,45,2370,1
George Mason,VA,45,10065,1
Glade Spring,VA,45,1575,1
Glasgow,VA,45,1362,1
Glen Allen,VA,45,15007,1
Glen Lyn,VA,45,152,1
Glenvar,VA,45,978,1
Gloucester Courthouse,VA,45,2732,1
Gloucester Point,VA,45,9199,1
Goochland,VA,45,777,1
Gordonsville,VA,45,1564,1
Goshen,VA,45,381,1
Gratton,VA,45,920,1
Great Falls,VA,45,15764,1
Greenbackville,VA,45,139,1
Greenbriar,VA,45,8060,1
Greenbush,VA,45,151,1
Greenville,VA,45,1287,1
Gretna,VA,45,1283,1
Grottoes,VA,45,2714,1
Groveton,VA,45,16373,1
Grundy,VA,45,891,1
Gwynn,VA,45,695,1
Halifax,VA,45,1335,1
Hallwood,VA,45,320,1
Hamilton,VA,45,463,1
Hampden-Sydney,VA,45,1704,1
Hampton,VA,45,137081,1
Hanover,VA,45,237,1
Harborton,VA,45,131,1
Harrisonburg,VA,45,51388,1
Harriston,VA,45,1050,1
Hayfield,VA,45,4610,1
Haymarket,VA,45,1915,1
Haysi,VA,45,452,1
Heathsville,VA,45,53,1
Henry Fork,VA,45,1374,1
Herndon,VA,45,24384,1
Highland Springs,VA,45,16955,1
Hillsboro,VA,45,84,1
Hillsville,VA,45,2701,1
Hiwassee,VA,45,188,1
Hollins,VA,45,14654,1
Hollymead,VA,45,8352,1
Honaker,VA,45,1576,1
Hopewell,VA,45,22279,1
Horntown,VA,45,431,1
Horse Pasture,VA,45,1857,1
Hot Springs,VA,45,526,1
Huntington,VA,45,12718,1
Hurt,VA,45,1412,1
Hybla Valley,VA,45,16106,1
Idylwood,VA,45,18514,1
Independence,VA,45,1211,1
Independent Hill,VA,45,8583,1
Innsbrook,VA,45,7699,1
Iron Gate,VA,45,354,1
Irvington,VA,45,490,1
Ivanhoe,VA,45,379,1
Ivor,VA,45,407,1
Ivy,VA,45,927,1
Jarratt,VA,45,628,1
Jolivue,VA,45,1255,1
Jonesville,VA,45,1263,1
Keller,VA,45,170,1
Kenbridge,VA,45,1233,1
Keokee,VA,45,286,1
Keysville,VA,45,1067,1
Kilmarnock,VA,45,1443,1
King and Queen Court House,VA,45,132,1
King George,VA,45,5299,1
Kings Park,VA,45,4564,1
Kings Park West,VA,45,13702,1
Kingstowne,VA,45,15935,1
King William,VA,45,119,1
La Crosse,VA,45,741,1
Lafayette,VA,45,450,1
Lake Barcroft,VA,45,9833,1
Lake Caroline,VA,45,2154,1
Lake Holiday,VA,45,2302,1
Lake Land'Or,VA,45,3865,1
Lake Monticello,VA,45,9629,1
Lake of the Woods,VA,45,7926,1
Lake Ridge,VA,45,43963,1
Lakeside,VA,45,13039,1
Lake Wilderness,VA,45,2570,1
Lancaster,VA,45,167,1
Lansdowne,VA,45,11707,1
Laurel,VA,45,16618,1
Laurel Hill,VA,45,7569,1
Laurel Park,VA,45,883,1
Lawrenceville,VA,45,1419,1
Laymantown,VA,45,2510,1
Lebanon,VA,45,3388,1
Lee Mont,VA,45,265,1
Leesburg,VA,45,47872,1
Lexington,VA,45,7071,1
Lincolnia,VA,45,23802,1
Linton Hall,VA,45,40567,1
Loch Lomond,VA,45,4149,1
Long Branch,VA,45,7560,1
Lorton,VA,45,19722,1
Loudoun Valley Estates,VA,45,5659,1
Louisa,VA,45,2204,1
Lovettsville,VA,45,2022,1
Lovingston,VA,45,380,1
Lowes Island,VA,45,11396,1
Low Moor,VA,45,122,1
Lunenburg,VA,45,180,1
Luray,VA,45,4843,1
Lynchburg,VA,45,78158,1
Lyndhurst,VA,45,1681,1
McKenney,VA,45,401,1
McLean,VA,45,47784,1
McMullin,VA,45,329,1
McNair,VA,45,20022,1
Madison,VA,45,182,1
Madison Heights,VA,45,10355,1
Makemie Park,VA,45,264,1
Manassas,VA,45,40743,1
Manassas Park,VA,45,15625,1
Manchester,VA,45,10378,1
Mantua,VA,45,7531,1
Mappsburg,VA,45,46,1
Mappsville,VA,45,501,1
Marion,VA,45,5919,1
Marshall,VA,45,1864,1
Martinsville,VA,45,13624,1
Marumsco,VA,45,38847,1
Mason Neck,VA,45,1983,1
Massanetta Springs,VA,45,5015,1
Massanutten,VA,45,2213,1
Mathews,VA,45,589,1
Matoaca,VA,45,2132,1
Maurertown,VA,45,881,1
Max Meadows,VA,45,221,1
Meadowbrook,VA,45,19027,1
Meadow View,VA,45,1090,1
Mechanicsville,VA,45,37210,1
Melfa,VA,45,439,1
Merrifield,VA,45,16412,1
Merrimac,VA,45,1890,1
Metompkin,VA,45,498,1
Middlebrook,VA,45,256,1
Middleburg,VA,45,689,1
Middletown,VA,45,1537,1
Midland,VA,45,210,1
Mineral,VA,45,636,1
Modest Town,VA,45,118,1
Montclair,VA,45,19896,1
Monterey,VA,45,156,1
Montrose,VA,45,7880,1
Montross,VA,45,440,1
Montvale,VA,45,556,1
Moorefield Station,VA,45,1096,1
Motley,VA,45,992,1
Mountain Road,VA,45,1430,1
Mount Crawford,VA,45,431,1
Mount Hermon,VA,45,3981,1
Mount Jackson,VA,45,2253,1
Mount Sidney,VA,45,412,1
Mount Vernon,VA,45,12639,1
Narrows,VA,45,2166,1
Nassawadox,VA,45,631,1
Nathalie,VA,45,146,1
Neabsco,VA,45,16073,1
Nellysford,VA,45,1139,1
Nelsonia,VA,45,367,1
New Baltimore,VA,45,9192,1
New Castle,VA,45,166,1
New Church,VA,45,211,1
New Hope,VA,45,972,1
Newington,VA,45,13470,1
Newington Forest,VA,45,12280,1
New Kent,VA,45,283,1
New Market,VA,45,2336,1
Newport News,VA,45,181323,1
New River,VA,45,497,1
Newsoms,VA,45,350,1
Nickelsville,VA,45,430,1
Nokesville,VA,45,1901,1
Norfolk,VA,45,245452,1
North Shore,VA,45,2951,1
North Springfield,VA,45,6825,1
Norton,VA,45,4007,1
Nottoway Court House,VA,45,97,1
Oak Grove,VA,45,1727,1
Oak Hall,VA,45,370,1
Oak Level,VA,45,745,1
Oakton,VA,45,36739,1
Occoquan,VA,45,932,1
Onancock,VA,45,1214,1
Onley,VA,45,501,1
Opal,VA,45,649,1
Orange,VA,45,4854,1
Painter,VA,45,251,1
Palmyra,VA,45,143,1
Pamplin City,VA,45,175,1
Pantops,VA,45,3647,1
Parksley,VA,45,756,1
Parrott,VA,45,528,1
Passapatanzy,VA,45,1204,1
Pastoria,VA,45,1028,1
Patrick Springs,VA,45,1695,1
Pearisburg,VA,45,2727,1
Pembroke,VA,45,1328,1
Penhook,VA,45,784,1
Pennington Gap,VA,45,1804,1
Petersburg,VA,45,32123,1
Phenix,VA,45,285,1
Pimmit Hills,VA,45,6646,1
Piney Mountain,VA,45,1564,1
Plum Creek,VA,45,1646,1
Pocahontas,VA,45,365,1
Poquoson,VA,45,12077,1
Port Royal,VA,45,99,1
Portsmouth,VA,45,96135,1
Potomac Mills,VA,45,5768,1
Pound,VA,45,948,1
Powhatan,VA,45,185,1
Prices Fork,VA,45,1407,1
Prince George,VA,45,1944,1
Pulaski,VA,45,8958,1
Pungoteague,VA,45,251,1
Purcellville,VA,45,8658,1
Quantico,VA,45,469,1
Quantico Base,VA,45,6560,1
Quinby,VA,45,206,1
Radford,VA,45,17057,1
Raven,VA,45,2018,1
Ravensworth,VA,45,2563,1
Remington,VA,45,619,1
Reston,VA,45,60112,1
Rich Creek,VA,45,797,1
Richlands,VA,45,5630,1
Richmond,VA,45,213735,1
Ridgeway,VA,45,850,1
Riner,VA,45,713,1
Rivanna,VA,45,1795,1
Riverdale,VA,45,1483,1
Riverview,VA,45,504,1
Roanoke,VA,45,98736,1
Rockwood,VA,45,8634,1
Rocky Mount,VA,45,4794,1
Rose Hill CDP (Fairfax County),VA,45,20142,1
Rose Hill CDP (Lee County),VA,45,878,1
Round Hill,VA,45,541,1
Ruckersville,VA,45,984,1
Rural Retreat,VA,45,1559,1
Rushmere,VA,45,786,1
Rustburg,VA,45,1039,1
St. Charles,VA,45,113,1
St. Paul,VA,45,1080,1
Salem,VA,45,25165,1
Saltville,VA,45,2343,1
Saluda,VA,45,629,1
Sandston,VA,45,7317,1
Sandy Level,VA,45,406,1
Sanford,VA,45,169,1
Savage Town,VA,45,90,1
Savageville,VA,45,63,1
Saxis,VA,45,198,1
Schuyler,VA,45,101,1
Scotland,VA,45,135,1
Scottsburg,VA,45,120,1
Scottsville,VA,45,546,1
Sedley,VA,45,537,1
Selma,VA,45,339,1
Seven Corners,VA,45,8801,1
Seven Mile Ford,VA,45,696,1
Shawneeland,VA,45,1345,1
Shawsville,VA,45,1274,1
Shenandoah,VA,45,2412,1
Shenandoah Farms,VA,45,3930,1
Shenandoah Retreat,VA,45,578,1
Shenandoah Shores,VA,45,906,1
Sherando,VA,45,746,1
Shipman,VA,45,412,1
Short Pump,VA,45,26902,1
Skyland Estates,VA,45,713,1
Smithfield,VA,45,8233,1
Snowville,VA,45,185,1
Southampton Meadows,VA,45,398,1
South Boston,VA,45,8037,1
Southern Gateway,VA,45,2900,1
South Hill,VA,45,4566,1
South Riding,VA,45,27441,1
South Run,VA,45,6500,1
Southside Chesconessex,VA,45,159,1
Sperryville,VA,45,259,1
Spotsylvania Courthouse,VA,45,4382,1
Springfield,VA,45,30444,1
Springville,VA,45,1647,1
Stafford Courthouse,VA,45,4295,1
Stanardsville,VA,45,363,1
Stanley,VA,45,1697,1
Stanleytown,VA,45,1280,1
Staunton,VA,45,24193,1
Stephens City,VA,45,1905,1
Sterling,VA,45,28883,1
Stone Ridge,VA,45,9578,1
Stony Creek,VA,45,160,1
Strasburg,VA,45,6506,1
Stuart,VA,45,1613,1
Stuarts Draft,VA,45,9005,1
Sudley,VA,45,17009,1
Suffolk,VA,45,86184,1
Sugar Grove,VA,45,549,1
Sugarland Run,VA,45,12527,1
Surry,VA,45,235,1
Sussex,VA,45,145,1
Tangier,VA,45,491,1
Tappahannock,VA,45,2223,1
Tasley,VA,45,237,1
Tazewell,VA,45,4522,1
Temperanceville,VA,45,449,1
Templeton,VA,45,488,1
The Plains,VA,45,187,1
Thynedale,VA,45,72,1
Timberlake,VA,45,12440,1
Timberville,VA,45,2576,1
Toms Brook,VA,45,337,1
Triangle,VA,45,8901,1
Troutdale,VA,45,149,1
Troutville,VA,45,551,1
Tuckahoe,VA,45,47316,1
Twin Lakes,VA,45,1744,1
Tysons Corner,VA,45,22437,1
Union Hall,VA,45,1365,1
Union Level,VA,45,101,1
University Center,VA,45,4341,1
University of Virginia,VA,45,8902,1
Urbanna,VA,45,556,1
Vansant,VA,45,389,1
Verona,VA,45,3434,1
Victoria,VA,45,1809,1
Vienna,VA,45,16341,1
Villa Heights,VA,45,458,1
Vinton,VA,45,8162,1
Virgilina,VA,45,135,1
Virginia Beach,VA,45,448290,1
Wachapreague,VA,45,201,1
Wakefield,VA,45,13082,1
Wakefield,VA,45,850,1
Warfield,VA,45,87,1
Warm Springs,VA,45,58,1
Warrenton,VA,45,9843,1
Warsaw,VA,45,1287,1
Washington,VA,45,136,1
Wattsville,VA,45,1195,1
Waverly,VA,45,1570,1
Waynesboro,VA,45,21150,1
Weber City,VA,45,1389,1
West Falls Church,VA,45,29489,1
Westlake Corner,VA,45,1058,1
West Point,VA,45,3336,1
West Springfield,VA,45,22897,1
Weyers Cave,VA,45,2754,1
White Stone,VA,45,479,1
Whitesville,VA,45,346,1
Williamsburg,VA,45,14754,1
Winchester,VA,45,27168,1
Windsor,VA,45,2642,1
Wintergreen,VA,45,377,1
Wise,VA,45,3185,1
Wolf Trap,VA,45,16631,1
Woodbridge,VA,45,4448,1
Woodburn,VA,45,8883,1
Woodlake,VA,45,6945,1
Woodlawn CDP (Carroll County),VA,45,2266,1
Woodlawn CDP (Fairfax County),VA,45,22466,1
Woodstock,VA,45,5181,1
Wyndham,VA,45,10040,1
Wytheville,VA,45,8154,1
Yogaville,VA,45,179,1
Yorkshire,VA,45,9244,1
Yorktown,VA,45,130,1
Norwich,VT,46,1058,1
Old Bennington village,VT,46,155,1
Orleans village,VT,46,835,1
Perkinsville village,VT,46,191,1
Pittsford,VT,46,539,1
Plainfield,VT,46,278,1
Poultney village,VT,46,1518,1
Proctorsville,VT,46,510,1
Putney,VT,46,395,1
Quechee,VT,46,645,1
Randolph,VT,46,2214,1
Readsboro,VT,46,272,1
Richford,VT,46,1338,1
Richmond,VT,46,630,1
Rochester,VT,46,304,1
Rutland,VT,46,16091,1
St. Albans,VT,46,6864,1
St. Johnsbury,VT,46,6122,1
Saxtons River village,VT,46,562,1
Shelburne,VT,46,690,1
South Barre,VT,46,1457,1
South Burlington,VT,46,18536,1
South Royalton,VT,46,727,1
South Shaftsbury,VT,46,540,1
Springfield,VT,46,3700,1
Stowe,VT,46,434,1
Swanton village,VT,46,2558,1
Troy,VT,46,134,1
Vergennes,VT,46,2629,1
Waitsfield,VT,46,192,1
Wallingford,VT,46,717,1
Waterbury village,VT,46,1815,1
Websterville,VT,46,432,1
Wells,VT,46,354,1
Wells River village,VT,46,386,1
West Brattleboro,VT,46,2559,1
West Burke village,VT,46,332,1
Westminster village,VT,46,279,1
West Rutland,VT,46,2075,1
White River Junction,VT,46,2267,1
Wilder,VT,46,1562,1
Williamstown,VT,46,1161,1
Wilmington,VT,46,442,1
Windsor,VT,46,2194,1
Winooski,VT,46,7223,1
Woodstock village,VT,46,1064,1
Worcester,VT,46,94,1
Albany village,VT,46,195,1
Alburgh village,VT,46,489,1
Arlington,VT,46,1287,1
Ascutney,VT,46,393,1
Barnet,VT,46,187,1
Barre,VT,46,8885,1
Barton village,VT,46,567,1
Beecher Falls,VT,46,160,1
Bellows Falls village,VT,46,2985,1
Bennington,VT,46,8865,1
Benson,VT,46,309,1
Bethel,VT,46,649,1
Bradford,VT,46,895,1
Brandon,VT,46,1617,1
Brattleboro,VT,46,7259,1
Bristol,VT,46,1831,1
Burlington,VT,46,42570,1
Cabot,VT,46,202,1
Cambridge village,VT,46,188,1
Canaan,VT,46,322,1
Castleton,VT,46,1203,1
Cavendish,VT,46,240,1
Chelsea,VT,46,319,1
Chester,VT,46,775,1
Concord,VT,46,277,1
Coventry,VT,46,98,1
Danville,VT,46,326,1
Derby Center village,VT,46,555,1
Derby Line village,VT,46,814,1
Dorset,VT,46,311,1
East Barre,VT,46,996,1
East Burke,VT,46,111,1
East Middlebury,VT,46,279,1
East Montpelier,VT,46,63,1
Enosburg Falls village,VT,46,1341,1
Essex Junction village,VT,46,9709,1
Fairfax,VT,46,703,1
Fair Haven,VT,46,2238,1
Fairlee,VT,46,294,1
Glover,VT,46,292,1
Graniteville,VT,46,595,1
Greensboro,VT,46,103,1
Greensboro Bend,VT,46,232,1
Groton,VT,46,432,1
Hardwick,VT,46,1478,1
Hartland,VT,46,395,1
Hinesburg,VT,46,963,1
Hyde Park village,VT,46,506,1
Irasburg,VT,46,171,1
Island Pond,VT,46,701,1
Jacksonville village,VT,46,238,1
Jeffersonville village,VT,46,936,1
Jericho village,VT,46,1352,1
Johnson village,VT,46,1418,1
Lowell,VT,46,116,1
Ludlow village,VT,46,944,1
Lyndonville village,VT,46,1178,1
Manchester village,VT,46,777,1
Manchester Center,VT,46,2238,1
Marshfield village,VT,46,293,1
Middlebury,VT,46,6885,1
Milton,VT,46,1926,1
Montpelier,VT,46,7712,1
Morrisville village,VT,46,2401,1
Newbury village,VT,46,313,1
